run_id,path_cost,goal_tests,states,succs,time_taken
181,-82,5,16,4,8.273124694824219e-05
182,78,289,383,111,0.002079010009765625
183,173,1102,1194,334,0.006800174713134766
184,862,5679,5730,1713,0.03327178955078125
185,185,134,227,65,0.0011987686157226562
186,126,414,449,155,0.0026390552520751953
187,148,116,212,60,0.0010988712310791016
188,254,513,569,184,0.0033071041107177734
189,266,44,102,40,0.0005481243133544922
190,227,77,170,49,0.0008559226989746094
191,141,3422,3509,995,0.020082950592041016
192,188,59,155,44,0.0007500648498535156
193,230,53,130,42,0.0007190704345703125
194,186,348,439,125,0.0024671554565429688
195,-95,2,4,1,2.8848648071289062e-05
196,234,47,144,41,0.0007081031799316406
197,158,92,149,54,0.0008211135864257812
198,150,82,175,50,0.0008969306945800781
199,192,61,158,45,0.0007910728454589844
200,266,44,102,40,0.0005471706390380859
201,268,107,163,59,0.0009772777557373047
202,102,5300,5352,1655,0.03804898262023926
203,-98,2,3,1,3.1948089599609375e-05
204,240,42,140,40,0.0006871223449707031
205,164,101,176,57,0.0009472370147705078
206,97,872,965,276,0.005474090576171875
207,146,1197,1286,357,0.0074231624603271484
208,1018,135,209,66,0.0011420249938964844
209,234,62,158,45,0.00078582763671875
210,-90,2,3,1,2.7179718017578125e-05
211,194,104,195,55,0.0010039806365966797
212,106,110,207,59,0.0010790824890136719
213,140,311,407,114,0.002295970916748047
214,1016,132,226,64,0.0012102127075195312
215,101,1020,1109,317,0.0061740875244140625
216,72,55,112,44,0.0006160736083984375
217,124,215,268,91,0.0016369819641113281
218,70,623,675,213,0.003909111022949219
219,86,236,289,106,0.0016889572143554688
220,-93,2,4,1,2.8848648071289062e-05
221,114,127,221,61,0.0011479854583740234
222,239,4759,4811,1455,0.028282880783081055
223,-95,2,3,1,3.0994415283203125e-05
224,-87,3,8,2,4.673004150390625e-05
225,102,45,138,40,0.0006818771362304688
226,228,190,283,81,0.0016369819641113281
227,65,191,246,85,0.0019452571868896484
228,272,105,162,59,0.0009140968322753906
