run_id,path_cost,goal_tests,states,succs,time_taken
85,-42,22,66,21,0.0005800724029541016
86,-67,7,22,6,0.00019598007202148438
87,16,16,50,15,0.00045490264892578125
88,-65,27,85,26,0.0007541179656982422
89,45,21,60,20,0.0005130767822265625
90,-43,30,95,29,0.0008208751678466797
91,-94,2,4,1,4.506111145019531e-05
92,-97,2,3,1,3.504753112792969e-05
93,-59,25,72,24,0.0006227493286132812
94,-93,35,110,34,0.0008280277252197266
95,-84,30,96,29,0.0007910728454589844
96,-35,24,70,23,0.000598907470703125
97,-65,27,85,26,0.0007090568542480469
98,35,15,44,14,0.0003581047058105469
99,-41,16,48,15,0.0003972053527832031
100,-12,17,52,16,0.00043487548828125
101,-12,17,48,16,0.0004191398620605469
102,-95,35,109,34,0.0008308887481689453
103,6,16,47,15,0.00037789344787597656
104,-82,28,88,27,0.0007371902465820312
105,-97,2,3,1,3.504753112792969e-05
106,-81,29,93,28,0.0007669925689697266
107,-55,25,76,24,0.0006539821624755859
108,-19,12,31,11,0.00025391578674316406
109,-93,3,5,2,5.078315734863281e-05
110,-85,6,19,5,0.00016617774963378906
111,-60,9,27,8,0.00024127960205078125
112,-65,31,96,30,0.0007460117340087891
113,-82,30,93,29,0.0007617473602294922
114,-67,31,96,30,0.0007641315460205078
115,-23,12,33,11,0.00026416778564453125
116,-70,5,10,4,9.298324584960938e-05
117,-68,16,46,15,0.00039505958557128906
118,-40,13,39,12,0.0003731250762939453
119,9,23,69,22,0.0005910396575927734
120,-7,19,58,18,0.0005121231079101562
121,-30,25,75,24,0.0006368160247802734
122,-56,31,96,30,0.0007600784301757812
123,-100,34,107,33,0.0008461475372314453
124,-93,32,100,31,0.0008020401000976562
125,-97,33,101,32,0.0008058547973632812
126,-96,35,108,34,0.0008089542388916016
127,-58,13,42,12,0.00037670135498046875
128,-76,5,13,4,0.00011086463928222656
129,-55,12,37,11,0.00032401084899902344
130,-48,21,63,20,0.0005402565002441406
131,-91,32,99,31,0.000762939453125
132,-93,35,108,34,0.0008308887481689453
133,0,27,80,26,0.0006628036499023438
134,-51,19,60,18,0.0005121231079101562
135,-83,3,8,2,7.176399230957031e-05
136,-61,7,22,6,0.00019979476928710938
137,-8,9,23,8,0.00018787384033203125
138,-44,25,76,24,0.0006411075592041016
139,-68,28,89,27,0.0007519721984863281
140,-40,22,67,21,0.0005922317504882812
141,-27,16,50,15,0.0004496574401855469
142,-46,15,42,14,0.0003409385681152344
143,-35,16,46,15,0.0004038810729980469
144,-39,15,43,14,0.00035691261291503906
145,-12,13,38,12,0.0003268718719482422
146,-65,6,14,5,0.00011897087097167969
147,-44,23,69,22,0.0006091594696044922
148,-87,31,97,30,0.0008471012115478516
149,-3,24,72,23,0.0006330013275146484
150,-16,21,64,20,0.0005600452423095703
151,-91,33,103,32,0.0007832050323486328
152,-40,18,55,17,0.00048089027404785156
153,23,18,55,17,0.0004699230194091797
154,-91,2,2,1,3.0994415283203125e-05
155,-47,18,56,17,0.0005309581756591797
156,-75,6,12,5,0.00011897087097167969
157,-88,4,11,3,9.489059448242188e-05
