run_id,path_cost,goal_tests,states,succs,time_taken
459,-86,30,77,21,0.0005059242248535156
460,-47,12,22,7,0.00013780593872070312
461,-45,13,22,7,0.00014519691467285156
462,-82,14,27,8,0.0001678466796875
463,-33,34,98,28,0.0006260871887207031
464,-79,15,23,6,0.00015997886657714844
465,-93,5,4,1,3.504753112792969e-05
466,-80,17,40,12,0.00023293495178222656
467,-80,19,39,13,0.00023794174194335938
468,-67,28,78,23,0.0004429817199707031
469,-85,11,17,6,0.00011110305786132812
470,-80,20,45,13,0.0002880096435546875
471,-85,11,18,5,0.0001201629638671875
472,-82,18,36,10,0.0002281665802001953
473,-72,34,103,30,0.0006148815155029297
474,-89,7,7,2,5.3882598876953125e-05
475,-89,8,12,4,7.987022399902344e-05
476,-31,26,67,20,0.0003819465637207031
477,-35,23,56,17,0.00033211708068847656
478,-65,16,35,11,0.0002071857452392578
479,-78,20,44,13,0.0002758502960205078
480,-81,5,6,2,4.506111145019531e-05
481,-81,5,5,2,4.100799560546875e-05
482,-88,18,35,10,0.00022983551025390625
483,-63,25,65,20,0.00039696693420410156
484,-94,16,32,9,0.00020623207092285156
485,-76,25,57,16,0.0003662109375
486,-82,9,16,5,0.00010085105895996094
487,-89,5,7,2,4.887580871582031e-05
488,-97,4,3,1,2.9802322387695312e-05
489,-85,20,41,11,0.00026297569274902344
490,-92,2,3,1,2.5033950805664062e-05
491,-98,3,3,1,2.7179718017578125e-05
492,-95,2,4,1,2.8848648071289062e-05
493,0,31,87,27,0.0004990100860595703
494,-82,17,36,11,0.00022602081298828125
495,-82,14,24,6,0.0001671314239501953
496,-26,33,97,30,0.0005681514739990234
497,-88,12,20,6,0.00012969970703125
498,-67,21,48,14,0.00029087066650390625
499,-63,35,113,34,0.0006499290466308594
